STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,TOBS
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931022,0,211,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931023,3,178,133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931024,0,222,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931025,0,178,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931026,0,122,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931027,69,139,72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931028,71,111,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931029,0,44,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931030,0,39,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931031,0,67,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931101,0,139,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931102,0,156,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931103,25,111,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931104,81,11,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931105,0,33,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931106,0,106,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931107,0,117,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931108,0,106,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931109,0,106,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931110,0,89,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931111,0,94,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931112,0,111,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931113,0,111,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931114,0,94,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931115,0,28,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931116,0,6,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931117,0,111,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931118,10,100,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931119,0,17,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931120,0,-6,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931121,30,22,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931122,25,89,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931123,0,39,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931124,13,-6,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931125,0,-17,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931126,0,-28,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931127,13,39,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931128,119,100,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931129,0,106,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931130,0,106,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931201,41,39,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931202,0,-56,-111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931203,89,50,-83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931204,25,-44,-144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931205,0,-67,-178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931206,0,11,-106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931207,0,6,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931208,0,-11,-144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931209,0,39,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931210,0,50,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931211,76,0,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931212,0,33,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931213,25,-72,-167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931214,33,-72,-178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931215,107,94,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931216,0,122,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931217,3,28,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931218,0,-17,-89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931219,25,17,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931220,0,-56,-117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931221,0,61,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931222,10,50,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931223,0,128,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931224,3,122,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931225,25,167,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931226,5,106,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931227,3,6,-100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931228,0,67,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931229,23,72,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931230,0,-11,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18931231,23,-39,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940101,0,0,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940102,0,67,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940103,0,50,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940104,0,144,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940105,203,50,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940106,20,0,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940107,0,22,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940108,0,-28,-89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940109,0,-22,-89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940110,3,6,-72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940111,3,33,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940112,0,11,-89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940113,13,-17,-122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940114,5,67,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940115,112,61,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940116,28,50,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940117,0,50,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940118,5,39,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940119,28,33,-50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940120,0,50,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940121,10,50,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940122,0,39,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940123,0,0,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940124,15,89,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940125,0,0,-100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940126,0,-28,-150,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940127,20,-28,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940128,0,-11,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940129,76,22,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940130,165,0,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940131,0,0,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940201,20,-33,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940202,0,-22,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940203,0,33,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940204,15,6,-128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940205,0,-94,-161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940206,0,6,-122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940207,5,39,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940208,0,67,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940209,112,28,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940210,25,50,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940211,0,22,-61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940212,155,-61,-111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940213,86,-39,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940214,0,-33,-94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940215,112,-44,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940216,15,-78,-217,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940217,0,17,-228,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940218,3,67,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940219,0,83,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940220,0,11,-56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940221,25,-50,-122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940222,0,-17,-206,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940223,13,-44,-144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940224,0,-144,-217,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940225,0,-61,-256,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940226,0,-28,-83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940227,0,28,-144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940228,0,78,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940301,0,106,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940302,0,83,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940303,0,56,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940304,0,139,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940305,0,150,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940306,0,178,94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940307,8,133,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940308,3,56,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940309,13,28,-39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940310,0,144,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940311,0,106,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940312,0,78,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940313,8,133,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940314,0,72,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940315,28,-6,-67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940316,0,100,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940317,0,150,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940318,0,211,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940319,0,211,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940320,0,83,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940321,0,161,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940322,71,150,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940323,188,94,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940324,0,89,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940325,0,61,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940326,5,-22,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940327,0,-33,-100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940328,0,11,-78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940329,3,22,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940330,0,61,-28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940331,0,139,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940401,0,139,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940402,0,33,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940403,0,83,-89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940404,18,117,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940405,13,67,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940406,3,33,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940407,51,11,-44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940408,25,44,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940409,5,67,-33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940410,46,44,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940411,455,6,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940412,48,39,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940413,0,94,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940414,0,117,-22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940415,0,150,-17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940416,0,183,6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940417,0,200,78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940418,0,200,56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940419,18,222,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940420,160,222,128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940421,99,167,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940422,94,83,56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940423,122,94,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940424,15,67,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940425,0,139,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940426,0,167,-6,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940427,0,206,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940428,58,156,100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940429,0,139,44,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940430,0,250,17,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940501,0,283,122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940502,18,250,156,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940503,0,211,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940504,48,167,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940505,36,244,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940506,109,244,161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940507,30,222,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940508,0,200,117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940509,0,161,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940510,0,228,28,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940511,15,189,100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940512,0,244,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940513,0,194,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940514,0,122,39,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940515,0,150,-11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940516,0,194,11,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940517,0,244,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940518,386,256,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940519,211,144,72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940520,36,228,78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940521,201,133,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940522,23,128,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940523,5,161,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940524,277,117,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940525,76,122,94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940526,5,194,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940527,8,256,61,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940528,81,172,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940529,20,144,0,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940530,211,89,56,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940531,69,111,78,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940601,51,106,72,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940602,58,106,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940603,18,222,94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940604,28,178,94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940605,36,144,67,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940606,0,133,50,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940607,0,150,33,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940608,0,211,22,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940609,0,256,133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940610,0,294,100,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940611,0,300,167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940612,20,261,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940613,0,250,133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940614,0,267,117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940615,0,283,161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940616,127,283,178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940617,0,306,167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940618,20,300,189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940619,112,261,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940620,23,228,167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940621,5,272,172,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940622,0,317,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940623,0,294,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940624,208,322,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940625,150,278,200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940626,0,283,194,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940627,5,267,200,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940628,3,272,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940629,0,306,178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940630,0,289,161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940701,0,322,178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940702,8,317,178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940703,0,283,206,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940704,3,256,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940705,0,233,133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940706,64,283,122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940707,36,183,133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940708,0,161,94,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940709,0,217,111,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940710,0,250,89,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940711,0,289,117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940712,23,317,194,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940713,0,333,211,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940714,140,239,167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940715,157,267,128,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940716,0,272,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940717,0,311,133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940718,0,333,194,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940719,0,328,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940720,10,350,167,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940721,33,222,161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940722,0,256,133,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940723,0,261,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940724,170,256,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940725,5,294,161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940726,0,289,161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940727,0,339,178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940728,0,333,211,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940729,157,311,189,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940730,0,283,178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940731,0,233,144,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940801,0,278,122,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940802,135,244,178,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940803,0,250,161,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940804,0,206,117,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940805,0,239,83,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940806,0,278,106,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940807,0,300,172,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940808,5,311,183,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940809,8,217,139,-9999
GHCND:USC00304174,ITHACA CORNELL UNIVERSITY NY US,18940810,0,206,83,-9999
